qname,pos.start,pos.end,domain,multi_domain,row,row.plus,annotation,category,domain.level,domain_name
reprseq064108,177,289,2006.1,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq064108,290,290,2006.1,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq064108,291,291,2006.1,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq064108,292,292,2006.1,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq064108,293,918,undetected,FALSE,2.5,3,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq028003,1,1,undetected,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq028003,2,175,862.1,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",H,Prim-pol domain
reprseq028003,176,765,undetected,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq028003,766,845,101.1,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq028003,846,881,undetected,FALSE,3.5,4,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq077424,1,1,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq077424,2,71,375.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,Rubredoxin-related
reprseq077424,72,91,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq077424,92,93,4023.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,N-terminal a+b domain in DNA primase core
reprseq077424,94,196,4023.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,N-terminal a+b domain in DNA primase core
reprseq077424,197,210,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq077424,211,304,2006.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq077424,305,721,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq077424,722,726,101.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq077424,727,797,101.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq077424,798,801,101.1,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq077424,802,812,undetected,FALSE,4.5,5,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq130668,1,6,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq130668,7,155,862.1,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,Prim-pol domain
reprseq130668,156,539,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq130668,540,690,2004.1,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq130668,691,720,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq130668,721,725,101.1,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq130668,726,818,101.1,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq130668,819,822,101.1,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq130668,823,838,undetected,FALSE,5.5,6,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq075100,1,14,undetected,FALSE,6.5,7,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq075100,15,90,375.1,FALSE,6.5,7,DNA primase,"DNA, RNA and nucleotide metabolism",H,Rubredoxin-related
reprseq075100,91,670,undetected,FALSE,6.5,7,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq075100,671,770,101.1,FALSE,6.5,7,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq075100,771,777,undetected,FALSE,6.5,7,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq045859,1,114,undetected,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq045859,115,116,4023.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,N-terminal a+b domain in DNA primase core
reprseq045859,117,127,4023.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,N-terminal a+b domain in DNA primase core
reprseq045859,128,184,4023.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,N-terminal a+b domain in DNA primase core
reprseq045859,185,185,4023.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,N-terminal a+b domain in DNA primase core
reprseq045859,186,192,4023.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,N-terminal a+b domain in DNA primase core
reprseq045859,193,212,undetected,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq045859,213,305,2006.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq045859,306,308,2006.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq045859,309,707,undetected,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq045859,708,794,101.1,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq045859,795,823,undetected,FALSE,7.5,8,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq067202,1,142,undetected,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq067202,143,143,2006.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq067202,144,156,2006.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq067202,157,251,2006.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq067202,252,262,2006.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq067202,263,263,2006.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq067202,264,266,2006.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq067202,267,669,undetected,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq067202,670,674,101.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq067202,675,751,101.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq067202,752,754,101.1,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq067202,755,756,undetected,FALSE,8.5,9,DNA primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq133278,1,3,undetected,FALSE,0.5,1,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq133278,4,72,103.2,FALSE,0.5,1,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,ATP cone
reprseq133278,73,75,undetected,FALSE,0.5,1,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq133278,76,152,3005.1,FALSE,0.5,1,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,"B12-dependent (class II) ribonucleotide reductase, insertion domain"
reprseq133278,153,254,undetected,FALSE,0.5,1,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq068277,1,4,undetected,FALSE,1.5,2,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq068277,5,73,1074.1,FALSE,1.5,2,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq068277,74,161,multiple domains,TRUE,1.5,2,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq068277,162,165,1074.1,FALSE,1.5,2,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq068277,166,247,undetected,FALSE,1.5,2,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq017308,1,4,undetected,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq017308,5,80,1074.1,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq017308,81,135,undetected,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq017308,136,162,3005.1,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,"B12-dependent (class II) ribonucleotide reductase, insertion domain"
reprseq017308,163,167,multiple domains,TRUE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq017308,168,231,multiple domains,TRUE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq017308,232,686,2500.1,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq017308,687,689,2500.1,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq017308,690,690,2500.1,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq017308,691,722,2500.1,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq017308,723,766,undetected,FALSE,2.5,3,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq005112,1,4,undetected,FALSE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq005112,5,58,1074.1,FALSE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq005112,59,145,multiple domains,TRUE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq005112,146,148,1074.1,FALSE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq005112,149,148,undetected,FALSE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq005112,149,149,multiple domains,TRUE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq005112,150,227,multiple domains,TRUE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq005112,228,958,2500.1,FALSE,3.5,4,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq102494,1,6,undetected,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq102494,7,7,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,8,8,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,9,9,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,10,14,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,15,15,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,16,31,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,32,42,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,43,43,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,44,274,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,275,275,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,276,276,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,277,278,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,279,279,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,280,288,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,289,289,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,290,290,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,291,291,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,292,293,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,294,294,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,295,316,150.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ferritin/Heme oxygenase
reprseq102494,317,320,undetected,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq102494,321,393,1074.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq102494,394,476,multiple domains,TRUE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq102494,477,478,1074.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq102494,478,478,2500.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq102494,479,479,2500.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq102494,480,555,multiple domains,TRUE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq102494,556,939,2500.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq102494,940,943,2500.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq102494,944,944,2500.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq102494,945,945,2500.1,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq102494,946,959,undetected,FALSE,4.5,5,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq082793,1,53,undetected,FALSE,5.5,6,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq082793,54,124,1074.1,FALSE,5.5,6,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq082793,125,213,multiple domains,TRUE,5.5,6,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq082793,214,216,1074.1,FALSE,5.5,6,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq082793,216,294,3005.1,FALSE,5.5,6,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,"B12-dependent (class II) ribonucleotide reductase, insertion domain"
reprseq082793,295,298,undetected,FALSE,5.5,6,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq080774,1,68,undetected,FALSE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq080774,69,104,3005.1,FALSE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,"B12-dependent (class II) ribonucleotide reductase, insertion domain"
reprseq080774,105,110,multiple domains,TRUE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq080774,111,175,multiple domains,TRUE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq080774,176,581,2500.1,FALSE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq080774,582,584,2500.1,FALSE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq080774,585,587,2500.1,FALSE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq080774,588,605,2500.1,FALSE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq080774,606,621,undetected,FALSE,6.5,7,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq044612,1,97,undetected,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq044612,98,173,1074.1,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Alpha helical domain of ribonucleotide reductases
reprseq044612,174,258,undetected,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq044612,259,263,2500.1,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq044612,264,789,2500.1,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq044612,790,793,2500.1,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq044612,794,794,2500.1,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq044612,795,824,2500.1,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,Ten stranded beta/alpha barrel
reprseq044612,825,881,undetected,FALSE,7.5,8,ribonucleotide reductase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq005715,1,5,378.1,FALSE,0.5,1,endonuclease VII,"DNA, RNA and nucleotide metabolism",H,His-Me finger endonucleases
reprseq005715,6,98,378.1,FALSE,0.5,1,endonuclease VII,"DNA, RNA and nucleotide metabolism",H,His-Me finger endonucleases
reprseq005715,99,101,378.1,FALSE,0.5,1,endonuclease VII,"DNA, RNA and nucleotide metabolism",H,His-Me finger endonucleases
reprseq005715,102,103,undetected,FALSE,0.5,1,endonuclease VII,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq005715,104,157,130.1,FALSE,0.5,1,endonuclease VII,"DNA, RNA and nucleotide metabolism",H,LEM/SAP HeH motif
reprseq101170,1,35,undetected,FALSE,0.5,1,replication initiation protein,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq101170,36,40,101.1,FALSE,0.5,1,replication initiation protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq101170,41,114,101.1,FALSE,0.5,1,replication initiation protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq101170,115,118,101.1,FALSE,0.5,1,replication initiation protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq101170,119,269,undetected,FALSE,0.5,1,replication initiation protein,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq101170,270,346,327.1,FALSE,0.5,1,replication initiation protein,"DNA, RNA and nucleotide metabolism",H,
reprseq101170,347,347,undetected,FALSE,0.5,1,replication initiation protein,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq095782,1,12,undetected,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq095782,13,162,862.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,Prim-pol domain
reprseq095782,163,390,undetected,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq095782,391,391,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,392,402,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,403,406,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,407,409,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,410,552,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,553,553,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,554,583,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,584,598,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,599,599,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,600,604,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,605,606,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,607,611,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,612,612,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,613,613,2004.1,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq095782,614,728,undetected,FALSE,0.5,1,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq031686,1,31,undetected,FALSE,1.5,2,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq031686,32,180,862.1,FALSE,1.5,2,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,Prim-pol domain
reprseq031686,181,765,undetected,FALSE,1.5,2,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq031686,766,770,101.1,FALSE,1.5,2,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq031686,771,843,101.1,FALSE,1.5,2,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq031686,844,850,101.1,FALSE,1.5,2,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq031686,851,854,undetected,FALSE,1.5,2,DNA polymerase/primase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq018400,1,1,2004.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq018400,2,117,2004.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq018400,118,118,2004.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq018400,119,120,multiple domains,TRUE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq018400,121,121,148.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,Histone-related
reprseq018400,122,178,148.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,Histone-related
reprseq018400,179,179,undetected,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq018400,180,180,138.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq018400,181,300,138.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq018400,301,301,138.1,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,"DNA polymerase III clamp loader subunits, C-terminal domain"
reprseq018400,302,302,undetected,FALSE,0.5,1,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq131619,1,2,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,3,3,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,4,4,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,5,5,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,6,6,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,7,7,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,8,9,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,10,10,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,11,11,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,12,13,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,14,14,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,15,15,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,16,16,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq131619,17,18,2004.1,FALSE,1.5,2,clamp loader of DNA polymerase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
